solution_hint,problem_clarity,solution_complexity,domain_knowledge_required,logical_reasoning_required,atypicality,verification_difficulty,standard_pattern_available,integration_complexity,reasoning,_task_id,_model,_provider,_extracted_at,num_files_modified,num_hunks,num_lines_changed,log_lines_changed
2,3,5,4,4,4,4,0,5,"This task requires a complete architectural overhaul from tar-based to zip-based archival, involving new classes (Batch, CoverDB, Cover, ZipManager, Uploader), database schema changes with new fields and indexes, URL generation logic changes, and integration across multiple files (archive.py, code.py, schema.sql, README.md). The solution requires deep understanding of the coverstore internals, Archive.org integration, and the complex batch processing workflow with specific ID-to-item mapping logic.",internetarchive__openlibrary-30bc73a1395fba2300087c7f307e54bb5372b60a,claude-opus-4-5-20251101,anthropic,2026-01-24T15:49:56.980966,4,9,623,2.795184589682424
2,3,4,4,4,3,3,0,5,"This task requires adding a new permission system across multiple files spanning middleware, messaging, privileges, controllers, and API layers. The solution involves understanding NodeBB's privilege system architecture, modifying permission checks in 9+ files, and ensuring consistent behavior across all chat-related operations. The integration is pervasive as changes must coordinate across the entire chat subsystem including i18n, OpenAPI specs, and multiple privilege checking points.",NodeBB__NodeBB-b398321a5eb913666f903a794219833926881a8f,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:53.659690,11,23,76,1.8864907251724816
2,3,4,4,3,3,3,0,4,"The task requires deep knowledge of Solr JSON facet queries and the OpenLibrary codebase structure. The solution involves refactoring from GET to POST with JSON facets, adding new aggregation logic across multiple files (ratings.py and author.py), and handling edge cases like division by zero. The problem statement describes what needs to happen but requires understanding of Solr's JSON facet API and the existing data provider patterns.",internetarchive__openlibrary-62d2243131a9c7e6aee00d1e9c5660fd5b594e89,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:34.819069,2,4,100,2.004321373782642
1,2,3,4,3,3,3,1,3,"This task requires refactoring a React modal component from using a Prompt component to ModalTwo components, with significant restructuring of the message logic. It demands knowledge of the Proton component library's modal APIs and i18n patterns (ttag). While the problem statement hints at issues with flexibility and typing, it doesn't specify the exact solution approach of switching modal components and reorganizing the conditional logic.",protonmail__webclients-0200ce0fc1d4dbd35178c10d440a284c82ecc858,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:23.244546,1,2,86,1.9395192526186185
1,4,3,4,3,3,2,1,3,"The problem clearly describes the TypeError when combining dict and VarsWithSources types using the | operator. The solution requires implementing Python's dunder methods (__or__, __ror__, __ior__) for the VarsWithSources class to support the union operator, which is a documented pattern but requires understanding Ansible's internal VarsWithSources class and Python's operator overloading protocol. The fix spans two files and requires understanding how the combine_vars function interacts with custom mapping types.",ansible__ansible-0ea40e09d1b35bcb69ff4d9cecf3d0defa4b36e8,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:52.165056,3,3,32,1.5185139398778875
2,3,4,4,4,3,3,0,4,"This task requires understanding the hasher utility's role in providing deterministic random ordering across multiple layers (model, persistence, UI). The solution involves adding a seed parameter that flows through query options, modifying hash generation logic, and integrating with React-Admin's refresh mechanism. The changes span 6 files across different architectural layers (Go backend and JavaScript frontend), requiring deep understanding of how random sorting works throughout the system.",navidrome__navidrome-3977ef6e0f287f598b6e4009876239d6f13b686d,claude-opus-4-5-20251101,anthropic,2026-01-24T15:48:28.093694,5,10,82,1.919078092376074
1,2,4,4,3,3,3,0,5,"This task requires implementing new Subsonic API endpoints (getShares, createShare) which involves deep understanding of the navidrome codebase architecture including the wire dependency injection, model layer, persistence layer, and subsonic response format. The solution spans 10+ files across multiple layers (model, persistence, core service, API router, responses) and requires knowledge of the Subsonic API specification. The problem statement is vague about implementation details, only describing expected behavior at a high level.",navidrome__navidrome-d0dceae0943b8df16e579c2d9437e11760a0626a,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:17.175335,14,22,219,2.342422680822206
2,4,3,4,3,3,3,0,3,"The problem clearly describes that zipfile.Path lacks glob() compatibility and the solution needs to handle both pathlib.Path and zipfile.Path differently. The solution requires understanding importlib.resources behavior across different installation methods (egg vs regular) and knowing that zipfile.Path provides iterdir() instead of glob(). The fix involves creating a new helper function with type-checking logic to handle both path types, which is moderately complex but follows a clear pattern once the problem is understood.",qutebrowser__qutebrowser-54bcdc1eefa86cc20790973d6997b60c3bba884c,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:27.253070,1,3,38,1.591064607026499
2,4,4,4,3,3,3,0,4,"This task requires creating a new completion category model (FilePathCategory) that integrates with qutebrowser's existing completion system, adding new configuration options, and modifying the URL completion model. It requires deep understanding of qutebrowser's completion architecture including QAbstractListModel patterns, config system, and how categories are registered and filtered. The problem description clearly outlines the expected behavior but the implementation requires knowledge of multiple internal subsystems.",qutebrowser__qutebrowser-0fc6d1109d041c69a68a896db87cf1b8c194cef7,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:08.284190,4,8,115,2.0644579892269186
1,2,4,4,3,3,3,1,4,"This task requires creating a new TableOfContents class that encapsulates TOC parsing/rendering logic, moving and refactoring methods across multiple files (models, templates, utils). It demands deep understanding of the codebase's data flow between database representations, internal models, and markdown formats. The problem statement is vague about implementation details, requiring the developer to infer the proper architecture from the existing code patterns.",internetarchive__openlibrary-77c16d530b4d5c0f33d68bead2c6b329aee9b996,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:37.060249,7,9,204,2.311753861055754
2,3,4,4,3,3,3,0,5,"This task requires creating a unified sizing API (DropdownSizeUnit enum and DropdownSize interface) to replace scattered boolean flags across many components. The solution touches 25+ files across multiple applications, requiring deep understanding of the React component architecture and CSS variable system. The integration complexity is very high as the change must maintain backward compatibility while standardizing sizing behavior across dropdown, context menu, and select components.",protonmail__webclients-8be4f6cb9380fcd2e67bcb18cef931ae0d4b869c,claude-opus-4-5-20251101,anthropic,2026-01-24T15:49:10.341981,34,86,363,2.561101383649056
1,3,4,4,3,3,3,0,4,"The patch involves extensive changes across multiple files including ANSI styling infrastructure, refactored role metadata loading, modified text formatting with TTY color support, and changes to plugin documentation handling. It requires deep knowledge of Ansible's plugin system, CLI documentation generation, and role argument spec processing. The solution involves coordinating changes across the doc CLI, plugin loader, and utility modules with no clear standard pattern to follow.",ansible__ansible-bec27fb4c0a40c5f8bbcf26a475704227d65ee73,claude-opus-4-5-20251101,anthropic,2026-01-24T15:48:47.827708,7,41,467,2.670245853074124
1,4,4,4,3,3,3,0,4,"The fix requires significant refactoring - removing a function from kubeconfig package and replacing it with new functions in the tsh tool that control when kubectl context switching occurs. It requires deep understanding of Teleport's kubeconfig management, the TeleportClient internals, and the interaction between CLI parameters and kubernetes cluster selection. The solution involves creating new helper functions and modifying multiple call sites across tsh.go and kube.go.",gravitational__teleport-82185f232ae8974258397e121b3bc2ed0c3729ed,claude-opus-4-5-20251101,anthropic,2026-01-24T15:50:13.447358,4,12,177,2.250420002308894
