solution_hint,problem_clarity,solution_complexity,domain_knowledge_required,logical_reasoning_required,atypicality,verification_difficulty,standard_pattern_available,integration_complexity,reasoning,_task_id,_model,_provider,_extracted_at,num_files_modified,num_hunks,num_lines_changed,log_lines_changed
1,3,4,4,4,3,3,0,4,"The solution requires significant modification to the DocstringSignatureMixin class, implementing multiline signature parsing with backslash continuation, collecting multiple signatures, and coordinating changes across _find_signature, get_doc, and format_signature methods. Deep understanding of Sphinx's autodoc internals is needed to properly handle the interaction between docstring parsing, signature extraction, and formatting. The logic for handling multiple overloaded signatures with proper line-by-line parsing adds considerable complexity.",sphinx-doc__sphinx-7748,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:04.859362,1,4,90,1.9590413923210936
3,5,2,3,2,2,2,1,2,"The hints section contains the exact fix needed - catching StopIteration and falling back to safe_first_element. The problem is crystal clear with a reproducible example and stack trace. The solution is straightforward exception handling, though it requires understanding matplotlib's internal helper functions for handling finite values in data arrays.",matplotlib__matplotlib-24149,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:00.697497,1,1,8,0.9542425094393249
2,4,1,3,2,2,2,1,2,"The problem clearly identifies that lazy strings cause a TypeError in get_format, and the solution is a simple one-liner converting format_type to str. The fix requires understanding Django's lazy string mechanism, but the pattern of calling str() on potentially lazy objects is well-documented. The tests clearly verify the fix works for both the date filter and get_format function directly.",django__django-15741,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:31.361211,1,1,1,0.3010299956639812
1,3,1,4,3,3,3,0,2,"The fix is trivial - removing an else clause so that record_unapplied is always called for the squash migration itself, not just when there are no replacements. However, understanding why this is needed requires deep knowledge of Django's migration system and how squashed migrations interact with replaced migrations. The problem statement hints that something isn't being marked correctly but doesn't reveal the exact fix.",django__django-14500,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:08.159945,1,1,5,0.7781512503836436
1,4,4,4,4,3,3,0,4,"The solution requires deep understanding of scikit-learn's internal architecture, including the _validate_data method, feature selection base classes, and output configuration system. The fix spans multiple files (base.py and feature_selection/_base.py) with interdependent changes including a new cast_to_ndarray parameter and DataFrame-aware indexing logic. The hints discussion mentions the approach but doesn't provide concrete implementation details.",scikit-learn__scikit-learn-25102,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:55.420747,2,7,29,1.4771212547196624
1,3,4,4,4,3,3,0,4,"The fix requires changes across multiple files (relational.py, comparison.py, issubset.py) involving SymPy's multipledispatch system for set operations. The developer needs deep understanding of how SymPy's set comparison and subset checking mechanisms work, including the dispatch pattern and fuzzy logic system. The solution involves adding type guards for Expr instances in simplification, implementing a new dispatch handler for ProductSet/FiniteSet subset checks, and modifying the generic Set equality comparison to use fuzzy subset logic.",sympy__sympy-20438,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:46.273050,3,6,20,1.3222192947339193
3,5,1,3,1,1,2,1,2,"The problem statement provides the exact solution code to add, making this nearly a copy-paste task. The pattern of adding `_print_X` methods to printer classes is well-established in SymPy's printing framework. The only complexity is knowing where to place the code (in PythonCodePrinter class), but this is straightforward given the context.",sympy__sympy-16766,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:35.262960,1,1,5,0.7781512503836436
3,4,2,3,2,2,2,1,2,The hints explicitly point to the exact line to modify and the solution (using ensure_ascii=False in json.dumps). The fix is straightforward - adding a parameter to json.dumps calls in two locations. Requires Django forms/admin knowledge but the pattern of using ensure_ascii=False for Unicode is well-documented in Python standard library.,django__django-13512,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:47.682223,2,3,5,0.7781512503836436
1,4,2,4,3,3,2,1,3,The fix requires understanding Python's comparison protocol (returning NotImplemented instead of raising/returning False) and knowing that this pattern needs to be applied in two places: both the base UnitBase.__eq__ and UnrecognizedUnit.__eq__ methods. The domain knowledge needed is understanding how Python's __eq__ protocol works with NotImplemented and the astropy units type hierarchy. The actual code change is relatively simple once the pattern is understood.,astropy__astropy-7606,claude-opus-4-5-20251101,anthropic,2026-01-24T15:43:58.523879,1,2,10,1.0413926851582251
1,4,2,4,3,2,2,1,2,"The problem clearly identifies that rationals aren't being wrapped with mpmath functions, causing precision loss. The solution requires understanding SymPy's printer architecture (adding a _print_Rational method following the existing _print_Float pattern), but once you understand the pattern, the fix is straightforward. The main difficulty is knowing where to add the method and the mpmath.mpf wrapping convention.",sympy__sympy-14976,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:31.008540,1,1,7,0.9030899869919435
3,5,1,4,2,3,2,1,2,"The problem statement explicitly identifies the fix location (AutoFieldMeta.__subclasscheck__) and what needs to change (_subclasses property handling). The actual fix is a trivial one-liner changing 'subclass in self._subclasses' to 'issubclass(subclass, self._subclasses)'. However, understanding why this fix works requires knowledge of Python metaclasses and Django's AutoField inheritance hierarchy.",django__django-14238,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:03.272511,1,1,2,0.47712125471966244
3,5,1,2,1,1,2,1,1,"The task explicitly states the exact solution: change FILE_UPLOAD_PERMISSIONS default from None to 0o644 in global_settings.py. This is a trivial one-line value change with no complex logic. The hints section even provides detailed instructions including 'Adjust the default' as the first step, making this essentially a mechanical execution task.",django__django-10914,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:02.404952,1,1,2,0.47712125471966244
3,4,1,3,2,2,3,1,2,"The problem statement explicitly describes the bug (using request.path_info instead of request.path) and even links to the patch. The fix is trivial - just changing one line to use request.path instead of request.path_info for the redirect. However, it requires understanding Django's request object attributes and FORCE_SCRIPT_NAME behavior, and verification requires specific test setup with script name configurations.",django__django-14404,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:06.304704,1,1,5,0.7781512503836436
3,4,1,3,3,2,2,1,2,"The hints section contains the exact solution code from @adamp01's investigation, making the fix trivial to implement. The problem requires understanding URL parsing differences between urlparse and parse_url regarding auth/netloc handling, but once identified, the fix is a simple 4-line addition. The domain knowledge involves understanding urllib3's parse_url vs standard library urlparse behavior with authentication credentials.",psf__requests-6028,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:17.631582,1,1,4,0.6989700043360189
2,4,2,4,3,3,3,0,2,"The problem statement clearly describes the issue and even suggests a patch direction (modifying get_group_by to exclude Random). The gold patch is simple - adding a get_group_by_cols method returning empty list to the Random class. However, finding this solution requires deep understanding of Django's ORM internals, specifically how GROUP BY clauses are constructed and how expressions can override their grouping behavior via get_group_by_cols().",django__django-13569,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:50.473398,1,1,3,0.6020599913279624
